_id,tags,software,course_num,course_name,course_back,students,teacher,course_url,course_time,get_time,course_info,permission,teacher_url,push_time,category,provide_data,course_page_url,core,teacher_title,suit_people,level
ObjectId(5896a51c05d3492d308aea05),iOS/UIButton/UILabel,Xcode 6.1、OS X Yosemite,12,iOS实战项目开发:超级猜图,作为初级 UIKit 的总结，超级猜图综合运用了之前的按钮、标签等控件以及懒加载的方法，完成这个实例可以复习之前的知识点，方便对高级 UIKit 的理解。,5306,Carol,http://www.jikexueyuan.com/course/380.html,82,2017-02-04 13:21:32,本课学习利用之前学过的 UIButton、UILabel、懒加载等方法来完成超级猜图的小游戏。,public,http://my.jikexueyuan.com/0NVUVXajk/record/,2014-12-01,iOS,是,http://www.jikexueyuan.com/course/?pageNum=82,1.UIButton2.九宫格布局控件3.storyboard 布局 UI4.图片缩放,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea06),C#/Reference/Type,Visual Studio,3,C#的引用类型,数据类型作为每门编程语言的入门知识，引用类型作为C#语言中最常用最重要的数据类型。通过这套课程的学习，对C#的引用类型有一个入门的认识，学习几种最常用的引用类型。,14444,loic,http://www.jikexueyuan.com/course/374.html,35,2017-02-04 13:21:36,本套课程讲解内容为 C# 语言的数据类型中的引用类型，主要是 C# 的内置引用类型和 class，还有 interface。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-02,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C# 的内置引用类型2.C# 的 Class3.C# 的 Interface,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea07),HTML5/HTML实战/HTML照片,WebStrom,2,HTML5开发项目实战:照片墙,在很多对图片的展示网站上，尤其是针对于照片展示的网站，美观的照片墙效果还是很常见的。所以怎样可以制作一个美观的照片墙有了很大的需求。,20605,iwen,http://www.jikexueyuan.com/course/381.html,17,2017-02-04 13:21:41,本课讲解通过使用 CSS3，完成一个照片墙的效果，主要使用 CSS3 的移动，旋转和缩放效果。通过摆放图片，形成一个美观的照片墙。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-02,项目实战,是,http://www.jikexueyuan.com/course/?pageNum=82,1.布局设计2.CSS3特效,极客学院金牌布道师,具有HTML基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea08),Android/Android实战/Android左右菜单,Eclipse,5,Android项目开发实战:自定义左右菜单 ,为了能更好的现实页面内容，不影响用户的操作，左右菜单成为了很好的选择，从而第三方库也出现了很多，来供我们使用。但是为了能适应设计，更好的更改，自定义左右菜单着实有必要了解并掌握。,16589,iwen,http://www.jikexueyuan.com/course/382.html,42,2017-02-04 13:21:44,通过对 View 的理解，完成左右菜单的的布局分配，并且添加滑动效果，自动滑动的事件，完成事件的分发机制，添加蒙版完成更好的用户体验。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-03,Android,是,http://www.jikexueyuan.com/course/?pageNum=82,1.布局的添加2.事件分发机制3.滚动添加4.蒙版添加,极客学院金牌布道师,具有Android基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea09),C#/Type/Convention,Visual Studio,3,C#的类型转换,类型转换作为每门编程语言的常用功能，通过这套课程的学习，对C#的类型转换有个整体的认识，并学习的类型转换的几种方式。,11126,loic,http://www.jikexueyuan.com/course/383.html,28,2017-02-04 13:21:48,本套课程讲解内容为 C# 语言的类型转换，主要是 C# 的隐式转换，显式转换，通过方法来进行转换，还有装箱拆箱等概念。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-03,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C# 的隐式和显式转换2.C# 通过 Method 进行类型转换3.C# 的装箱拆箱和 Nullable 类型,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea0a),iOS/UIPickerView,Xcode 6.1、OS X Yosemite,2,iOS实战项目开发:国家选择,UIPickerView是一个很实用的控件，通常在有需要用户选择日期、选择城市的业务处使用。,4446,Carol,http://www.jikexueyuan.com/course/384.html,13,2017-02-04 13:21:52,本课利用 UIPickView 为大家展示一个滚轮控件，并利用其实现选择国家的同时展示国旗。,public,http://my.jikexueyuan.com/0NVUVXajk/record/,2014-12-04,iOS,是,http://www.jikexueyuan.com/course/?pageNum=82,1.UIPickerView2.Xib 的使用,极客学院金牌布道师,有一定 iOS 基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea0b),C#/logic,Visual Studio,2,C#的逻辑语句,逻辑语句作为每门编程语言的必要的元素，通过这套课程，可以学习C#的条件语句和循环语句。,9645,loic,http://www.jikexueyuan.com/course/385.html,27,2017-02-04 13:21:54,本课讲解内容为 C# 语言的逻辑语句，主要是 C# 的条件语句和循环语句。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-04,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C#的条件语句2.C#的循环语句,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea0c),聚合数据/Android/实战/加油站/周边,Eclipse、ADT,9,聚合数据 Android 项目开发实战:周边加油站,开车途中四处寻找加油站是司机师傅经常碰到的场景，通过聚合数据加油站 API 进行数据抓取，通过百度地图 SDK 进行地图 POI 绘制，结合两者可以很好的解决该问题，将加油站搬到手机之上，解除司机师傅的后顾之忧。,8814,聚合数据,http://www.jikexueyuan.com/course/386.html,96,2017-02-04 13:21:56,本课程学习如何集成和使用聚合数据 SDK，通过聚合数据 SDK 获取 JSON 格式数据源并解析得到加油站 POI 位置坐标。学习如何集成和使用百度地图 SDK，通过百度地图 SDK 实现定位和绘制加油站 POI 及驾车路线规划；最终实现一个完整的加油站 App。,public,http://my.jikexueyuan.com/0NVUkqkqU/record/,2014-12-05,Android,是,http://www.jikexueyuan.com/course/?pageNum=82,1. 申请聚合数据账户2. 工程集成聚合数据 SDK3. 工程集成百度地图 SDK4. 调用聚合数据 API5. JSON 格式数据解析,官方合作课程,具有一定 Android 基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea0d),C#/Collection,Visual Studio,3,C#的集合类型,集合类型作为每门编程语言重要而常用的数据类型，通过这套课程，可以学习 C# 的常用集合类型。,11204,loic,http://www.jikexueyuan.com/course/387.html,30,2017-02-04 13:21:59,"本套课程讲解内容为C#语言的常用集合类型，主要是C#的数组，ArrayList, List, Hashtable 和 Dictionary。",public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-05,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C#的数组2.C#的ArrayList和List3.C#的Hashtable和Dictionary,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea0e),,Unity3D,4,Inspector 与游戏组件,随着移动互联网的迅猛发展，从前几年的端游，页游，再到如今大热的手游，整个游戏行业的竞争愈演愈烈。在众多的游戏引擎当中，Unity3D 凭借它的跨平台性以及开放式创新的发展模式，以迅雷不及掩耳之势脱颖而出，成为了当今世界最为主流的游戏引擎。然而正是因为它的发展过于迅速，许多资料根本无法第一时间翻译为中文，成为了国人学习 Unity3D 的第一大障碍。 在本套Unity3D知识体系的中，我将带领你由浅入深的对Unity3D游戏引擎进行全面的了解与学习。从神马都不懂的小白，到能够胜任“游戏主程”的大拿，只要你肯坚持，梦想并不遥远。,8995,Leo_Li,http://www.jikexueyuan.com/course/389.html,54,2017-02-04 13:22:03,通过对 Inspector 检视窗口以及各种游戏组件的讲解，来帮助初学者对 Unity3D 游戏引擎有进一步的认识。,public,http://my.jikexueyuan.com/0JVUjXkXa/record/,2014-12-08,Unity3D,否,http://www.jikexueyuan.com/course/?pageNum=82,1.Inspector窗口使用2.Unity3D 中的各种游戏组件3.了解游戏脚本,极客学院金牌布道师,零基础Unity3D的学习者        ,初级
ObjectId(5896a51c05d3492d308aea0f),C#/封装/面向对象,Visual Studio,2,C# 的面向对象特性之封装,C#语言作为如今最著名的面向对象语言之一，它拥有面向对象的三大特性，本次课程重点讲解C#的封装特性。,10972,loic,http://www.jikexueyuan.com/course/390.html,15,2017-02-04 13:22:08,本套课程讲解内容为 C# 语言的面向对象特性：封装。C# 的封装特性是通过访问修饰符来实现的。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-08,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C#的封装和public/private2.C#的封装和internal/protected,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea10),,OSX、XAMPP、PhpStorm,6,PHP 语法基础,做 PHP 开发首先要学的就是 PHP 语言的语法，这是第一步，基础是非常重要的，有了扎实的基础，在PHP开发这条路上才能够走得更好、更远，就像一个男人有了强壮的体魄，才能在事业的道路上走得更好、更远。,37215,ime,http://www.jikexueyuan.com/course/392.html,48,2017-02-04 13:22:11,本课讲解 PHP 语言的基本语法，内容包括 PHP 标记符、常量的定义、变量的定义、函数的定义与使用、流程控制、各种常见的循环、逻辑运算符的使用，通过本套课程的学习可以写一些简单的 PHP 程序。,public,http://my.jikexueyuan.com/ime/record/,2014-12-09,PHP 基础,否,http://www.jikexueyuan.com/course/?pageNum=82,1.PHP标记符2.常量3.变量4.函数5.流程控制6.循环7.逻辑运算,极客学院首席布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea11),HTML5/HTML实例/HTML侧边栏固定,WebStrom,3,HTML5开发项目实战:侧边栏固定,在很多大型网站上不难看到一些侧边栏停靠的效果，为了使页面看上去不空洞，导航栏或者左右边栏固定停靠可以更好的展示页面的同时也能为用户提供更多的便捷。,13312,iwen,http://www.jikexueyuan.com/course/391.html,25,2017-02-04 13:22:13,通过对定位的使用，监听滚动事件，在滚动判断中通过 JavaScript 或者 jQuery 修改 CSS 样式，完成侧边栏停靠功能。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-09,项目实战,是,http://www.jikexueyuan.com/course/?pageNum=82,1.事件处理（滚动事件）2.获取滚动的高度3.获取元素高度4.使用JS操作CSS改变样式5.absolute定位方式,极客学院金牌布道师,具有HTML基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea12),Android/Android集成开发环境/开发工具/Android Studio,Android Studio,4,Android Studio 1.0 (稳定版)的使用,经过 2 年时间的研发，Google 终于在近日正式发布了面向 Android 开发者的集成开发环境 Android Studio 1.0（稳定版）。Android Studio 是 Google 开发的一款面向 Android 开发者的 IDE，支持 Windows、Mac、Linux 等操作系统，基于流行的 Java 语言集成开发环境 IntelliJ 搭建而成。该 IDE 在 2013 年 5 月的 Google I/O 开发者大会上首次露面，此间推出了若干个测试版，12 月 8 日发布的版本是 Android Studio 的首个稳定版。Google 称，相对于其他开发工具，Android Studio 更快、更具生产力，Android Studio 1.0 推出后，Google 将逐步放弃对原来主要的 Android 开发工具 Eclipse ADT 的支持。,26608,iwen,http://www.jikexueyuan.com/course/396.html,18,2017-02-04 13:22:16,本课讲解 Android Studio 的发布、下载、安装、配置、特性和优点。让学员了解，Android Studio 在开发上有哪些优势，为什么要选择使用它。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-10,Android,否,http://www.jikexueyuan.com/course/?pageNum=82,1.Android Studio安装与使用2.Android Studio特性3.Android Studio的优点,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea13),,OSX、XAMPP、PhpStorm,3,PHP 常用功能,在 PHP 开发中，处理字符串与使用数组非常重要，学会本课对于开发强大的PHP动态网站非常有用。,21507,ime,http://www.jikexueyuan.com/course/393.html,28,2017-02-04 13:22:21,本课程讲解 PHP 常用的功能，包括使用字符串、使用数组、包含 PHP 文件，学会本课程后可以开发稍复杂一些的 PHP 程序，做一些简单的后端处理。,public,http://my.jikexueyuan.com/ime/record/,2014-12-10,PHP 基础,否,http://www.jikexueyuan.com/course/?pageNum=82,1.使用字符串2.使用数组3.include4.require,极客学院首席布道师,有 PHP 语法基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea14),iOS/UIScrollView/UIPageControl/定时器,Xcode 6.1、OS X Yosemite,2,iOS实战项目开发:图片自动播放,通过实现实现图片自动播放来学习 UIScrollView、UIPageControl 的属性和方法，并了解定时器和多线程的知识。,5167,Carol,http://www.jikexueyuan.com/course/394.html,12,2017-02-04 13:22:25,本课利用 UIScrollView、UIPageControl 和定时器实现图片自动播放的功能，学习 UIScrollView、UIPageControl 的属性和方法。,public,http://my.jikexueyuan.com/0NVUVXajk/record/,2014-12-11,iOS,是,http://www.jikexueyuan.com/course/?pageNum=82,1.UIScrollView 属性及代理方法2.定时器3.GCD4.UIPageControl,极客学院金牌布道师,具有一定iOS基础的开发者        ,中级
ObjectId(5896a51c05d3492d308aea15),iOS/动画/CALayer,Xcode 6,3,iOS 中 CALayer 的使用,UIView 作为 CALayer 的容器管理器，因其是更高层级的抽象，能实现的动画效果受到了很多限制。CALayer 作为动画效果直接作用的实体，我们能利用其非常之多的属性，通过普通动画或者组合动画的模式实现惊艳而复杂的动画特效，对于提升 App 的交互体验极具价值，对于提升 App 的受欢迎程度很有帮助。,8651,YouXianMing,http://www.jikexueyuan.com/course/397.html,53,2017-02-04 13:22:28,本课程将讲解 CALayer 的基本原理，从零开始手把手教大家如何用 CALayer 完整的定制一个下载进度条的控件，并用 CALayer 实现淡入淡出方式切换图片、用 CALayer 配合 png 图片实现遮罩的效果。,public,http://my.jikexueyuan.com/youxianming/record/,2014-12-11,iOS,是,http://www.jikexueyuan.com/course/?pageNum=82,1.实现 CALayer 的 frame 值、bounds 值、contents 值的动画2.组合动画的使用3.实现 CALayer 的遮罩属性动画,极客学院签约布道师,具有一定 iOS 基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea16),C#/继承/面向对象,Visual Studio,2,C# 的面向对象特性之继承,C# 语言作为如今最著名的面向对象语言之一，它拥有面向对象的三大特性，本次课程重点讲解 C# 的继承特性。,9369,loic,http://www.jikexueyuan.com/course/395.html,15,2017-02-04 13:22:32,本套课讲解 C# 语言的面向对象特性：继承。C# 的继承是为实现创建一个新类，同时重用，扩展，修改已有的另一个类里的一种方式。同时它应该遵循 Is-A 原则。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-12,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C#的继承2.C#中有关继承的几个实例,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea17),角色原画/绘画基础/人体结构,AutodeskSketchBook,8,人体速写,随着游戏产业的不断发展和壮大，游戏角色设计师在日渐激烈的游戏行业中的作用也越来越重要。而扎实的绘画基础是角色设计师的必备条件，本课程是为想要学习角色绘画的人群提供基础指导，为之后的学习打下坚实的基础。,7215,Bean_Young,http://www.jikexueyuan.com/course/398.html,67,2017-02-04 13:22:37,本课介绍人体速写的艺术表现形式，概括介绍人体的结构关系，详细讲解人体速写的表达思想和表现方式。,public,http://my.jikexueyuan.com/0mVUVUXXW/record/,2014-12-12,角色设计,是,http://www.jikexueyuan.com/course/?pageNum=82,1.人体的8个部分2.动态的表达3.躯干的结构4.基本形体的表现5.拉伸和挤压6.扭动和旋转7.动势8.表现形式的运用,极客学院金牌布道师,0基础绘画学习和爱好者／从业不久的行业新人        ,初级
ObjectId(5896a51c05d3492d308aea18),C#/多态/面向对象,Visual Studio,2,C#的面向对象特性之多态,C#语言作为如今最著名的面向对象语言之一，它拥有面向对象的三大特性，本次课程重点讲解C#的多态特性。,10028,loic,http://www.jikexueyuan.com/course/399.html,15,2017-02-04 13:22:41,本课讲解 C# 语言的面向对象特性：多态。C# 的多态是一种形式，但是实现多种不同的功能，C# 的多态又分为静态多态和动态多态。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-15,C#/C#,否,http://www.jikexueyuan.com/course/?pageNum=82,1.C#的静态多态2.C#的动态多态,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea19),HTML5/HTML实战/列表切换,WebStrom,4,HTML5开发项目实战:列表切换,在展示信息的页面中，经常会有为了展示主要内容而隐藏附属内容。而这些附属内容恰恰又是我们需要看到的内容。所以为了适应这两种情况，信息列表的切换成为了很好的选择。,13404,iwen,http://www.jikexueyuan.com/course/400.html,24,2017-02-04 13:22:45,本课通过 CSS 经典计算完成列表标签的切换效果，使用 jQuery 完成事件的处理和标签的切换效果。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-15,项目实战,是,http://www.jikexueyuan.com/course/?pageNum=82,1.CSS 经典计算2.布局设计3.jQuery 使用,极客学院金牌布道师,具有HTML基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea1a),腾讯/Bugly/Android/Crash,Eclipse、ADT,8,腾讯 Bugly : Android Crash 跟踪方法,腾讯 Bugly Crash 监控是腾讯公司为移动开发者开放的服务之一。针对移动应用，Bugly Crash 监控提供了专业的 Crash 监控和解决方案。移动开发者通过 Bugly Crash 监控，可以快速发现用户在使用自己产品过程中出现的 Crash、无响应等问题，并根据上报的 Crash 信息快速定位和解决问题。,7903,腾讯,http://www.jikexueyuan.com/course/406.html,92,2017-02-04 13:22:49,本课讲解在 Android 应用 Crash（崩溃）的行业现状，并给出解决 Android 应用 Crash 的常见方法，及专业 Crash 分析工具腾讯 Bugly 的详尽使用介绍。,public,http://my.jikexueyuan.com/0NVPjgqjX/record/,2014-12-15,Android,是,http://www.jikexueyuan.com/course/?pageNum=82,1、Android 应用 Crash 的现状及危害2、通过 Bugly 定位 Android Java Crash3、通过 Bugly 定位 Android Native Crash4、腾讯 Bugly 的强大实用功能,官方合作课程,具有一定 Android 基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea1b),,OSX、XAMPP、PhpStorm,3,面向对象相关特性,在开发大型应用时，使用面向对象的方式显示极为重要，能够让程序很好的处理复杂的业务逻辑，同时也能做到井井有条，所以学会使用面向对象特性对于开发大型的PHP 网站非常重要。?,16543,ime,http://www.jikexueyuan.com/course/401.html,28,2017-02-04 13:22:53,本课讲解在 PHP 中如何使用面向对象相关特性，内容包括定义类、理解命名空间、理解成员方法和类方法、学会使用类的继承和方法重写,public,http://my.jikexueyuan.com/ime/record/,2014-12-16,PHP 基础,否,http://www.jikexueyuan.com/course/?pageNum=82,1.类2.成员方法3.类方法4.命名空间5.类的继承6.方法重写,极客学院首席布道师,有PHP语法基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea1c),,OSX、XAMPP、PhpStorm,5,常用库函数,在实际的开发中，需要各式各样的功能，作为开发人员，我们也需要拥有开发各种功能PHP程序的能力，本课以几个常用的功能为例讲解如何查看、使用帮助文档并将功能应用于实际开发工作。,16461,ime,http://www.jikexueyuan.com/course/403.html,46,2017-02-04 13:22:55,本课讲解如何查看 PHP 的文档以及 PHP 常用库函数的使用，内容包括时间与日期、JSON 格式的数据操作、文件操作、图片操作，学会本课之后可以开发一些非常有意思的程序，同时因为拥有了看文档的能力，理论上讲拥有了开发所有类型 PHP 程序的能力。,public,http://my.jikexueyuan.com/ime/record/,2014-12-17,PHP 基础,否,http://www.jikexueyuan.com/course/?pageNum=81,1.时间2.日期3.JSON格式数据的操作4.文件操作5.图像处理,极客学院首席布道师,有PHP语法基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea1d),,Unity3D，MonoDevelop,3,课程准备与脚本介绍,本课程为 Unity3D 脚本开发专题课程之一， 可以说脚本开发是整个 Unity3D 学习过程中最重要的环节。 在我们开始实战项目之前，学好脚本编程是非常必要的。在本套专题知识体系的中，我将带领你由浅入深地对 Unity3D 脚本开发进行全面的了解与学习。从神马都不懂的小白，到能够胜任“游戏主程”的大拿，只要你肯坚持，梦想并不遥远。,10014,Leo_Li,http://www.jikexueyuan.com/course/404.html,17,2017-02-04 13:22:59,通过对脚本开发专题课程体系的概述以及创建调试游戏脚本，来帮助大家对 Unity3D 脚本开发产生一个初步整体的认识。,public,http://my.jikexueyuan.com/0JVUjXkXa/record/,2014-12-17,Unity3D,否,http://www.jikexueyuan.com/course/?pageNum=81,1.Unity3D 脚本开发课程知识体系2.学习脚本开发前的准备3.创建并调试游戏脚本,极客学院金牌布道师,对Unity3D有初步了解的学习者        ,初级
ObjectId(5896a51c05d3492d308aea1e),科大讯飞/Android/API/语音识别,"?Eclipse、ADT、Unity",5,深入剖析讯飞语音 API Android 版,语音云开放平台是科大讯飞旗下的全球首个面向互联网开发者的智能语音交互平台，为开发者免费开放语音识别、语音合成、智能语义等服务。自 2010 年首度发布以来，吸引了各个领域的优秀 App 的加盟，目前已经为数以亿计的终端提供了智能语音交互的服务。,5760,科大讯飞,http://www.jikexueyuan.com/course/408.html,60,2017-02-04 13:23:02,本课程讲解在 Android 平台如何使用科大讯飞的语音云 API，并给出在 Unity 上调用讯飞语音 SDK 的使用示例，以及使用 SDK 过程中常见错误。,public,http://my.jikexueyuan.com/7JSWVPaWP/record/,2014-12-17,Android/语音识别,是,http://www.jikexueyuan.com/course/?pageNum=81,1.Android 平台 API 能力2.主要业务接口和调用流程3.Unity 平台上语音能力介绍4.基于云平台能力实例演示5.常见问题 QA,官方合作课程,具有一定 Android 基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea1f),iOS/UITableView/UITableViewDelegate,Xcode 6.1、OS X Yosemite,4,iOS实战项目开发:QQ列表展示,通过实现 QQ 列表展开收起的功能来加深对 UITableViewController、UIButton 的属性的理解。,7356,Carol,http://www.jikexueyuan.com/course/405.html,30,2017-02-04 13:23:06,本课利用 UITableView 和代理方法实现 QQ 列表展开收起的功能。,public,http://my.jikexueyuan.com/0NVUVXajk/record/,2014-12-18,iOS,是,http://www.jikexueyuan.com/course/?pageNum=81,1.UITableViewController2.模型创建3.代理方法实现刷新表视图4.自定义UITableView的头视图5.去掉多余cell的方法6.图片翻转的方法,极客学院金牌布道师,有一定iOS基础的开发者        ,高级
ObjectId(5896a51c05d3492d308aea20),HTML5/HTML实战/幽灵按钮,WebStrom,8,HTML5开发项目实战:幽灵按钮,说透明按钮是“幽灵”并没有错，“薄”和“透”是这种设计的最大特色。不设底色不加纹理，按钮仅有一层薄薄的线框标明边界，确保了它作为按钮的功能性，又达成了“纤薄”的视觉美感。置于按钮之后的背景往往相对素雅，或加以纯色，或高斯模糊，或色调沉郁，这使得即使有按钮也不影响观看全图，背景得以呈现又不影响按钮的视觉表达，双方相互映衬而达成微妙的平衡。,14508,iwen,http://www.jikexueyuan.com/course/410.html,59,2017-02-04 13:23:09,本课讲解通过使用CSS3，完成一个幽灵按钮的效果，这里主要用到 CSS3 的旋转和缩放，同时注意浏览器兼容性问题。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-18,项目实战,是,http://www.jikexueyuan.com/course/?pageNum=81,1.transform?2.transition?3.box-sizing?4.border-radius,极客学院金牌布道师,具有HTML基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea21),,Unity3D，MonoDevelop,4,脚本生命周期与脚本变量,本课程为 Unity3D 脚本开发专题课程之一， 可以说脚本开发是整个 Unity3D 学习过程中最重要的环节。 在我们开始实战项目之前，学好脚本编程是非常必要的。在本套专题知识体系的中，我将带领你由浅入深地对 Unity3D 脚本开发进行全面的了解与学习。从神马都不懂的小白，到能够胜任“游戏主程”的大拿，只要你肯坚持，梦想并不遥远。,8653,Leo_Li,http://www.jikexueyuan.com/course/409.html,30,2017-02-04 13:23:12,通过对 MonoBehavior 脚本生命周期以及脚本变量的讲解，来帮助大家学会 Unity3D 脚本的基本概念与基础使用。,public,http://my.jikexueyuan.com/0JVUjXkXa/record/,2014-12-18,Unity3D,否,http://www.jikexueyuan.com/course/?pageNum=81,1.MonoBehavior 的生命周期2.变量的声明与使用3.数据类型,极客学院金牌布道师,对 Unity3D 有初步了解的学习者        ,初级
ObjectId(5896a51c05d3492d308aea22),听云/案例/监控,无,4,听云 App 移动应用监控：案例分享,听云是下一代移动应用性能管理平台，拥有国内最大的监测会员网络，提供最全面的移动 App 及网站性能监测。同时听云平台还提供领先的 App 监测方案，及时发现、定位、解决 App 使用过程中的问题，通过听云平台开发者可以降低用户流失比例，提高用户留存率。,3932,听云,http://www.jikexueyuan.com/course/412.html,22,2017-02-04 13:23:16,本课学习在真实环境下如何利用听云 App 对移动应用进行监控管理。听云 App 是听云平台推出的移动应用性能监测管理解决方案，专注于帮助开发者解决应用上线后性能问题，下一期课程将带来听云 SDK 的集成实战演示。,public,http://my.jikexueyuan.com/0zVPjPUUg/record/,2014-12-18,Android/自动化运维,否,http://www.jikexueyuan.com/course/?pageNum=81,1.听云 App 案例展示2.用户如何运用听云 App3.听云 App 带给用户的价值4.用户的问题场景描述，发现、定位性能问题过程,官方合作课程,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea23),HTML5/HTML表单,OSX、XAMPP、PhpStorm,4,HTML表单的创建与提交,在开发中，表单提交是前端与后端通信所使用的非常重要的途径，如用户注册、登陆等功能的实现。,17288,ime,http://www.jikexueyuan.com/course/414.html,26,2017-02-04 13:23:20,本课讲解 HTML 表单的创建、提交，以 GET 方式与 PHP 通信、以 POST 方式与 PHP 通信，在 PHP 服务端如何处理 GET 请求和 POST 请求，如何处理文件上传，通过本课程学会如何使用 PHP 处理表单提交。,public,http://my.jikexueyuan.com/ime/record/,2014-12-19,PHP 基础,否,http://www.jikexueyuan.com/course/?pageNum=81,1.HTML 表单2.GET 方式3.POST 方式4.文件上传,极客学院首席布道师,有 PHP 语法基础的开发者        ,初级
ObjectId(5896a51c05d3492d308aea24),Asp.Net,Visual Studio,3,Asp.Net 简介与准备,Asp.Net 作为.Net framework 下面最知名与使用最广泛的框架，它是一套免费的用于制作网站或则网络应用的框架。,9224,loic,http://www.jikexueyuan.com/course/411.html,20,2017-02-04 13:23:24,本课程主要对 Asp.Net 进行简单的介绍和开发前的一些准备。并讲解了为何和如何成为一名 Asp.Net 工程师。,public,http://my.jikexueyuan.com/0zVUqUUPq/record/,2014-12-19,ASP.NET MVC,否,http://www.jikexueyuan.com/course/?pageNum=81,1.Asp.Net 简介2.Asp.Net 开发前准备,极客学院金牌布道师,零基础开发者        ,初级
ObjectId(5896a51c05d3492d308aea25),GUI/Photoshop的3D功能/3D文本设计,Photoshop CC,7,Photoshop 的 3D 功能再探,Adobe 在 PhotoshopCS4 版本中就已经加入了 3D 功能，并在之后的版本中更加完善。它为我们能在 Photoshop 中制作一些仿真图像创造了便利。同时，该功能在设计中的应用也越来越广泛。,5249,Bean_Young,http://www.jikexueyuan.com/course/415.html,65,2017-02-04 13:23:29,本课程讲解文本立体结构和空间关系的设计，并结合实例为大家演示如何使用 Photoshop 的矢量编辑工具和 3D 功能实现设计预想，完成作品。,public,http://my.jikexueyuan.com/0mVUVUXXW/record/,2014-12-19,Photoshop,是,http://www.jikexueyuan.com/course/?pageNum=81,1.设计组织，制作分析2.创建基本形状3.从形状创建3D模型4.空间关系设计5.纹理制作6.光源设置7.成图效果完善,极客学院金牌布道师,熟练使用Photoshop，并具备一定设计能力的同学        ,中级
ObjectId(5896a51c05d3492d308aea26),,Eclipse,4,Google开源库-Volley的应用,在这之前，我们在程序中需要和网络通信的时候，大体使用的东西莫过于 AsyncTaskLoader，HttpURLConnection，AsyncTask，HTTPClient（Apache）等，今年的 Google I/O 2013上，Volley 发布了。Volley 是 Android 平台上的网络通信库，能使网络通信更快，更简单，更健壮。,11160,iwen,http://www.jikexueyuan.com/course/413.html,26,2017-02-04 13:23:33,通过使用 Volley 完成异步请求任务，主要完成 JSON 字符串请求，异步图片加载，Volley 提供的 NetworkImageView 的使用。,public,http://my.jikexueyuan.com/iwen/record/,2014-12-19,Android,是,http://www.jikexueyuan.com/course/?pageNum=81,1.Volley应用2.Volley完成JSON字符串请求3.Volley完成图片异步请求,极客学院金牌布道师,具有Android基础的开发者        ,初级
